no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
543,COCO_train2014_000000069344.jpg,男の子,ふたりの男の子がケーキにロウソクを立てていますね！,ふたりの虚蝉がケーキにロウソクを立てていますね！,ふたりの鳥がケーキにロウソクを立てていますね！,ふたりの蟹がケーキにロウソクを立てていますね！,ふたりの飼い豚がケーキにロウソクを立てていますね！,0.9264232563,8e-10,0.073576743,0.5364592355,3e-10,0.5364592357,0.0002779662,0.0003712476,0.2512646614,0.0001664472,0.000351178,0.4739681051
566,COCO_train2014_000000105110.jpg,男性,グレーの服を着た男性が、フリスビーをもっていますね！,グレーの服を着た鯱男が、フリスビーをもっていますね！,グレーの服を着た猫男が、フリスビーをもっていますね！,グレーの服を着たクラゲ男が、フリスビーをもっていますね！,グレーの服を着たウニ男が、フリスビーをもっていますね！,0.9785080061,1.5229e-06,0.0214905037,0.3355118655,5.963e-07,0.3355120656,0.0102679134,0.0118550677,0.1338798137,0.0017113176,0.011408193,0.1500077705
571,COCO_train2014_000000004065.jpg,女性,女性が2人テーブルの椅子に座っていますね！,鯱女が2人テーブルの椅子に座っていますね！,犬女が2人テーブルの椅子に座っていますね！,ロブスター女が2人テーブルの椅子に座っていますね！,蟹女が2人テーブルの椅子に座っていますね！,0.9968873569,6.36e-08,0.0031125797,0.3680149443,9.32e-08,0.3680149786,0.0004074326,0.0004302781,0.0530946987,3.57659e-05,0.0003304344,0.1082391543
574,COCO_train2014_000000115158.jpg,男性,ソファに座る上半身裸の男性が写っていますね！,ソファに座る上半身裸のシャチ男が写っていますね！,ソファに座る上半身裸の犬男が写っていますね！,ソファに座る上半身裸のザリガニ男が写っていますね！,ソファに座る上半身裸の魚男が写っていますね！,0.9785088606,6.497e-07,0.0214905037,0.3214015174,7.14e-08,0.3214015403,0.0052415055,0.0058906744,0.110202818,0.0008699985,0.0059007304,0.1474391169
575,COCO_train2014_000000096496.jpg,表情,女性の隣にいる赤ちゃんの表情が強張っていますね！,女性の隣にいる赤ちゃんのぞうが強張っていますね！,女性の隣にいる赤ちゃんのかえるが強張っていますね！,女性の隣にいる赤ちゃんのザリガニが強張っていますね！,女性の隣にいる赤ちゃんのワン公が強張っていますね！,0.9986827103,3e-10,0.0013172894,0.4078055,5e-10,0.4078055002,1.3379e-06,1.495e-06,0.1051149938,2.279e-07,8.108e-07,0.2810797024
588,COCO_train2014_000000102529.jpg,女性,女性がサンドイッチとビールを見せていますね！,象女がサンドイッチとビールを見せていますね！,ネコ女がサンドイッチとビールを見せていますね！,ガラガラヘビ女がサンドイッチとビールを見せていますね！,いぬっころ女がサンドイッチとビールを見せていますね！,0.9994777509,5.6e-08,0.0005221931,0.3921674991,4.406e-07,0.3921676719,0.0033548583,0.0034904366,0.0388428007,0.0004222805,0.0011474547,0.3680149786
590,COCO_train2014_000000061125.jpg,バッター,バッターが野球のボールを打ち返すところが映っていますね！,山椒魚が野球のボールを打ち返すところが映っていますね！,スパイダーが野球のボールを打ち返すところが映っていますね！,バードが野球のボールを打ち返すところが映っていますね！,サメが野球のボールを打ち返すところが映っていますね！,0.996681654,0.0,0.003318346,0.2551802741,0.0,0.2551802741,2e-10,2e-10,0.0724406601,0.0,0.0,0.1998853336
591,COCO_train2014_000000025755.jpg,男性,青いTシャツの男性がテニスのサーブを打とうとしていますね！,青いTシャツのムカデ男がテニスのサーブを打とうとしていますね！,青いTシャツのねこ男がテニスのサーブを打とうとしていますね！,青いTシャツの昆虫男がテニスのサーブを打とうとしていますね！,青いTシャツの犬男がテニスのサーブを打とうとしていますね！,0.9625712719,5e-10,0.0374287276,0.3355120655,3e-10,0.3355120656,9.373e-07,1.1014e-06,0.1490236458,4.03e-07,1.2539e-06,0.3214015403
595,COCO_train2014_000000063959.jpg,女性,ピンクのタートルネックを着た女性は黒いハットをかぶっていますね！,ピンクのタートルネックを着た蛇女は黒いハットをかぶっていますね！,ピンクのタートルネックを着たワン公女は黒いハットをかぶっていますね！,ピンクのタートルネックを着た猫女は黒いハットをかぶっていますね！,ピンクのタートルネックを着たラクダ女は黒いハットをかぶっていますね！,0.9611570938,1.098e-07,0.0388428007,0.3680149313,1.285e-07,0.3680149786,0.0006164374,0.0007134458,0.1359716154,0.0001267564,0.0004811916,0.2634218254
604,COCO_train2014_000000079305.jpg,男性,男性が、カイトボードを楽しんでいますね！,山椒魚男が、カイトボードを楽しんでいますね！,ねこ男が、カイトボードを楽しんでいますね！,デンデンムシ男が、カイトボードを楽しんでいますね！,ワン公男が、カイトボードを楽しんでいますね！,0.9433864845,1.852e-07,0.0566133408,0.3355118881,5.29e-07,0.3355120656,0.0011123771,0.0011445021,0.0280689715,0.0002341497,0.0007285271,0.3214015403
615,COCO_train2014_000000114979.jpg,男性,歯磨きをしている女性のすぐ後ろにカメラを構えた男性がいますね！,歯磨きをしている女性のすぐ後ろにカメラを構えたシャチ男がいますね！,歯磨きをしている女性のすぐ後ろにカメラを構えた猫男がいますね！,歯磨きをしている女性のすぐ後ろにカメラを構えたサザエ男がいますね！,歯磨きをしている女性のすぐ後ろにカメラを構えた犬男がいますね！,0.9785094478,4.96e-08,0.0214905037,0.3355119713,2.811e-07,0.3355120656,0.0001827178,0.0002137952,0.145360801,8.46231e-05,0.000263294,0.3214015403
619,COCO_train2014_000000002459.jpg,女性,ノートパソコンを見つめる緑のピアスをした女性ですね！,ノートパソコンを見つめる緑のピアスをしたぞう女ですね！,ノートパソコンを見つめる緑のピアスをしたねこ女ですね！,ノートパソコンを見つめる緑のピアスをした蟹女ですね！,ノートパソコンを見つめる緑のピアスをしたカブトムシ女ですね！,0.99947774,6.69e-08,0.0005221931,0.3921676505,5.45e-08,0.3921676719,5.47223e-05,6.13643e-05,0.1082391543,1.06241e-05,6.23406e-05,0.1704208108
621,COCO_train2014_000000077099.jpg,女性,複数のワインのうち、赤ワインをグラスに注ぐ女性ですね！,複数のワインのうち、赤ワインをグラスに注ぐリザード女ですね！,複数のワインのうち、赤ワインをグラスに注ぐネコ女ですね！,複数のワインのうち、赤ワインをグラスに注ぐザリガニ女ですね！,複数のワインのうち、赤ワインをグラスに注ぐドッグ女ですね！,0.9316644645,3e-10,0.0683355352,0.3921676717,6e-10,0.3921676719,1.894e-06,2.1316e-06,0.1114787786,5.374e-07,1.4604e-06,0.3680149786
622,COCO_train2014_000000049429.jpg,少年,少年がラケットとボールを持っていますね！,大蛇がラケットとボールを持っていますね！,ねこがラケットとボールを持っていますね！,犬がラケットとボールを持っていますね！,小鳥がラケットとボールを持っていますね！,0.9990528589,0.0,0.0009471411,0.4350098446,0.0,0.4350098446,1e-10,1e-10,0.4103680968,0.0,0.0,0.4215257125
625,COCO_train2014_000000018584.jpg,観光客,時計塔と赤い二階建てバスと家族連れの観光客ですね！,時計塔と赤い二階建てバスと家族連れのヤモリですね！,時計塔と赤い二階建てバスと家族連れのクマですね！,時計塔と赤い二階建てバスと家族連れの象ですね！,時計塔と赤い二階建てバスと家族連れのいぬっころですね！,0.9920813839,1.028e-07,0.0079185141,0.3740715655,1.221e-07,0.3740716112,0.0001228736,0.000145811,0.1573091458,2.66907e-05,0.0001031856,0.2586664482
632,COCO_train2014_000000121365.jpg,男性,スケートボードに乗った男性が斜面を滑っていますね！,スケートボードに乗ったムカデ男が斜面を滑っていますね！,スケートボードに乗った犬男が斜面を滑っていますね！,スケートボードに乗った魚男が斜面を滑っていますね！,スケートボードに乗ったウマ男が斜面を滑っていますね！,0.9625711692,1.072e-07,0.0374287276,0.3214014384,3.17e-07,0.3214015403,0.0060641226,0.0071128323,0.1474391169,0.0014801787,0.0062666838,0.2361980786
635,COCO_train2014_000000097660.jpg,食事,丸いテーブルをみんなで囲んで食事をしていますね！,丸いテーブルをみんなで囲んでトカゲをしていますね！,丸いテーブルをみんなで囲んでお魚をしていますね！,丸いテーブルをみんなで囲んでカニをしていますね！,丸いテーブルをみんなで囲んでザリガニをしていますね！,0.9737773415,1.9e-09,0.0262226566,0.3830668097,1.1e-09,0.3830668101,8.41027e-05,0.0001081336,0.2222334261,2.54484e-05,9.89866e-05,0.2570892805
639,COCO_train2014_000000057264.jpg,フィギュア,車の室内にフィギュアが置いてありますね！,車の室内にわらじむしが置いてありますね！,車の室内にパンダが置いてありますね！,車の室内に鳥が置いてありますね！,車の室内にネコが置いてありますね！,0.9937503788,6.48e-08,0.0062495568,0.4722627146,2.327e-07,0.4722628245,0.0002555448,0.0003204219,0.2024740884,0.0001001812,0.0002712268,0.3693632289
641,COCO_train2014_000000092909.jpg,犬,黒いスカーフをまいた犬がキッチンに立っていますね！,黒いスカーフをまいたへびがキッチンに立っていますね！,黒いスカーフをまいた野羊がキッチンに立っていますね！,黒いスカーフをまいた猫がキッチンに立っていますね！,黒いスカーフをまいたいぬがキッチンに立っていますね！,0.9571916312,6e-09,0.0428083631,0.6416311602,3.39e-08,0.641631182,0.0042330117,0.0068937135,0.3859606026,0.1563960016,0.1563960016,1.0
643,COCO_train2014_000000088999.jpg,ジャンプ,高い位置を飛んでくるボールを打ち返そうとジャンプしていますね！,高い位置を飛んでくるボールを打ち返そうとサナダムシしていますね！,高い位置を飛んでくるボールを打ち返そうとバタフライしていますね！,高い位置を飛んでくるボールを打ち返そうとノウサギしていますね！,高い位置を飛んでくるボールを打ち返そうとかえるしていますね！,0.9951772835,0.0,0.0048227165,0.453052595,0.0,0.453052595,0.0,0.0,0.0105328982,0.0,0.0,0.2701179884
645,COCO_train2014_000000029191.jpg,男性,男性がスケートボードでジャンプをしていますね！,鯱男がスケートボードでジャンプをしていますね！,猫男がスケートボードでジャンプをしていますね！,バッタ男がスケートボードでジャンプをしていますね！,いぬっころ男がスケートボードでジャンプをしていますね！,0.9785087607,7.518e-07,0.0214905037,0.3355114783,1.7506e-06,0.3355120656,0.0014174463,0.0016764879,0.1545144633,0.0004859895,0.0015120946,0.3214015403
653,COCO_train2014_000000016173.jpg,男性,大きな四角いケーキのロウソクを吹き消す男性ですね！,大きな四角いケーキのロウソクを吹き消す亀男ですね！,大きな四角いケーキのロウソクを吹き消すねこ男ですね！,大きな四角いケーキのロウソクを吹き消すロブスター男ですね！,大きな四角いケーキのロウソクを吹き消す蟹男ですね！,0.9796605511,0.0,0.0203394489,0.3355120656,1e-10,0.3355120656,2.00396e-05,2.15841e-05,0.0715566966,2.6183e-06,2.08692e-05,0.1254615428
658,COCO_train2014_000000109477.jpg,男性,男性がたくさん座っており、何かに向かって携帯のカメラを向けていますね！,巻貝男がたくさん座っており、何かに向かって携帯のカメラを向けていますね！,猫男がたくさん座っており、何かに向かって携帯のカメラを向けていますね！,ガラガラヘビ男がたくさん座っており、何かに向かって携帯のカメラを向けていますね！,いぬ男がたくさん座っており、何かに向かって携帯のカメラを向けていますね！,0.9719306169,4.235e-07,0.0280689715,0.3355119861,2.371e-07,0.3355120656,0.0011029173,0.0012243316,0.0991678134,0.0002114441,0.0006578813,0.3214015403
663,COCO_train2014_000000104079.jpg,たち,車に乗り込もうとしている男性たちですね！,車に乗り込もうとしている男性胡蝶ですね！,車に乗り込もうとしている男性イタチですね！,車に乗り込もうとしている男性お魚ですね！,車に乗り込もうとしている男性犬ですね！,0.9821540115,1.9e-08,0.0178459698,0.3659495908,1.321e-07,0.3659496391,3.0157e-05,3.7157e-05,0.18838938,1.11654e-05,3.87322e-05,0.2882728193
666,COCO_train2014_000000088117.jpg,犬,ベッドの布団の中で犬がねていますね！,ベッドの布団の中でカタツムリがねていますね！,ベッドの布団の中で鴨がねていますね！,ベッドの布団の中でへびがねていますね！,ベッドの布団の中でいぬがねていますね！,0.9068036329,6.789e-07,0.0931957515,0.6365644894,2.327e-07,0.6365646375,0.00914567,0.0095546907,0.0428083631,0.0042795697,0.0042795697,1.0
667,COCO_train2014_000000027471.jpg,プレイヤー,試合をしている男性テニスプレイヤーですね！,試合をしている男性テニスコガネムシですね！,試合をしている男性テニスワン公ですね！,試合をしている男性テニスフラミンゴですね！,試合をしている男性テニスかえるですね！,0.9864339926,5.3e-09,0.0135660022,0.2926684599,6.4e-09,0.2926684618,4.82506e-05,5.41552e-05,0.1090316468,8.8568e-06,3.348e-05,0.264540604
670,COCO_train2014_000000002693.jpg,男性,二人の男性がWiiをしているのを周りの人が見ていますね！,二人のムカデ男がWiiをしているのを周りの人が見ていますね！,二人のハムスター男がWiiをしているのを周りの人が見ていますね！,二人のシャム猫男がWiiをしているのを周りの人が見ていますね！,二人の犬男がWiiをしているのを周りの人が見ていますね！,0.9625680604,3.3369e-06,0.0374287276,0.3147061755,4.5429e-06,0.3147076052,0.0010671217,0.0011857412,0.1000382602,0.0004747506,0.001477126,0.3214015403
674,COCO_train2014_000000024073.jpg,子供,大人に支えてもらいながら子供がサーフボードに乗っていますね！,大人に支えてもらいながらリザードがサーフボードに乗っていますね！,大人に支えてもらいながらネコがサーフボードに乗っていますね！,大人に支えてもらいながらクジラがサーフボードに乗っていますね！,大人に支えてもらいながらサメがサーフボードに乗っていますね！,0.9783314802,2e-10,0.0216685196,0.4850817088,2.3e-09,0.4850817099,0.0003126688,0.0004224539,0.259874676,0.0001265844,0.0004131013,0.3064245277
675,COCO_train2014_000000030238.jpg,男の子,一人の男の子がフリスビーを投げようとしており、もう一人がそれを受け取ろうとしており、一人女の子がそれを見ていますね！,一人のワラジムシがフリスビーを投げようとしており、もう一人がそれを受け取ろうとしており、一人女の子がそれを見ていますね！,一人の猫がフリスビーを投げようとしており、もう一人がそれを受け取ろうとしており、一人女の子がそれを見ていますね！,一人のラクダがフリスビーを投げようとしており、もう一人がそれを受け取ろうとしており、一人女の子がそれを見ていますね！,一人のいぬがフリスビーを投げようとしており、もう一人がそれを受け取ろうとしており、一人女の子がそれを見ていますね！,0.9096161897,3.125e-07,0.090383526,0.6162549801,2.895e-07,0.6162551585,0.000530551,0.0007014346,0.2436201069,0.0005274255,0.0010575869,0.498706517
691,COCO_train2014_000000101079.jpg,男,Wiiリモコンを片手にする顎髭ピアスの男ですね！,Wiiリモコンを片手にする顎髭ピアスのイソギンチャク男ですね！,Wiiリモコンを片手にする顎髭ピアスの虫けら男ですね！,Wiiリモコンを片手にする顎髭ピアスのスカンク男ですね！,Wiiリモコンを片手にする顎髭ピアスのいぬっころ男ですね！,0.9888167426,9.69e-08,0.0111831616,0.3734410814,4.82e-08,0.3734410994,0.0153973761,0.0186230037,0.1732066219,0.0050120068,0.0136325359,0.3676503651
704,COCO_train2014_000000079591.jpg,男性,男性がノートパソコンの箱を開けていますね！,シャチ男がノートパソコンの箱を開けていますね！,ドッグ男がノートパソコンの箱を開けていますね！,ロブスター男がノートパソコンの箱を開けていますね！,鳥男がノートパソコンの箱を開けていますね！,0.9785093503,1.492e-07,0.0214905037,0.3214015401,7e-10,0.3214015403,0.000878569,0.0009462818,0.0715566966,9.94461e-05,0.000518899,0.1916482557
715,COCO_train2014_000000106817.jpg,人,スケートボードをしている人がいますね！,スケートボードをしている蛇人間がいますね！,スケートボードをしているワン公人間がいますね！,スケートボードをしているトリケラトプス人間がいますね！,スケートボードをしているカニ人間がいますね！,0.9874125966,2.62e-08,0.0125873775,0.363450547,1.072e-07,0.363450586,0.0006510026,0.000687375,0.0529148635,0.000109051,0.0005177627,0.2106196066
717,COCO_train2014_000000072902.jpg,犬,犬が黄色いフリスビーをキャッチしていますね！,長虫が黄色いフリスビーをキャッチしていますね！,ねこが黄色いフリスビーをキャッチしていますね！,鳥が黄色いフリスビーをキャッチしていますね！,ドッグが黄色いフリスビーをキャッチしていますね！,0.9571916365,4e-10,0.0428083631,0.7690603364,4e-10,0.7690603367,1.11736e-05,2.9762e-05,0.624569332,0.000143929,0.000143929,1.0
723,COCO_train2014_000000009895.jpg,男の子,男の子が黄色いバットを振っていますね！,セミが黄色いバットを振っていますね！,猫が黄色いバットを振っていますね！,スカンクが黄色いバットを振っていますね！,ワン公が黄色いバットを振っていますね！,0.926422592,7.178e-07,0.073576743,0.6162548637,4.783e-07,0.6162551585,0.0007097825,0.0009918022,0.2843507827,0.0002875119,0.0005765153,0.498706517
729,COCO_train2014_000000034439.jpg,男性,公園で黒いTシャツの男性がスケートボードでキッカーを登る様子を３人の男性が見ていますね！,公園で黒いTシャツの巻貝男がスケートボードでキッカーを登る様子を３人の男性が見ていますね！,公園で黒いTシャツのハムスター男がスケートボードでキッカーを登る様子を３人の男性が見ていますね！,公園で黒いTシャツのシャチ男がスケートボードでキッカーを登る様子を３人の男性が見ていますね！,公園で黒いTシャツのいぬ男がスケートボードでキッカーを登る様子を３人の男性が見ていますね！,0.9719294629,1.6108e-06,0.0280689715,0.3147074968,3.443e-07,0.3147076052,0.0784941426,0.0802180693,0.0214905037,0.0025948852,0.008073655,0.3214015403
745,COCO_train2014_000000071138.jpg,男性,赤い洋服を着た男性が携帯電話を持っていますね！,赤い洋服を着たムカデ男が携帯電話を持っていますね！,赤い洋服を着たいぬっころ男が携帯電話を持っていますね！,赤い洋服を着た象男が携帯電話を持っていますね！,赤い洋服を着たラクダ男が携帯電話を持っていますね！,0.9625711528,1.243e-07,0.0374287276,0.3214015006,1.236e-07,0.3214015403,0.0002907414,0.0003098634,0.0617110554,7.31505e-05,0.000328838,0.2224514432
752,COCO_train2014_000000041459.jpg,道路,自転車に乗る人が行く街の道路ですね！,自転車に乗る人が行く街のかえるですね！,自転車に乗る人が行く街のクモですね！,自転車に乗る人が行く街のいぬですね！,自転車に乗る人が行く街の蟹ですね！,0.9992170878,1.0616e-06,0.0007818514,0.1978529555,8.29e-08,0.1978529719,0.0020199673,0.0022173943,0.0890356068,0.0003312151,0.00224216,0.1477214457
764,COCO_train2014_000000072615.jpg,人々,Wiiを楽しむ４人と周りで様子を見る人々ですね！,Wiiを楽しむ４人と周りで様子を見る虚蝉ですね！,Wiiを楽しむ４人と周りで様子を見る魚ですね！,Wiiを楽しむ４人と周りで様子を見る鮫ですね！,Wiiを楽しむ４人と周りで様子を見るドッグですね！,0.992464571,6.9e-09,0.0075354222,0.3947661112,9e-10,0.3947661116,2.65871e-05,3.66734e-05,0.2750291544,1.11978e-05,2.83702e-05,0.3947040599
767,COCO_train2014_000000028402.jpg,男,白いTシャツにサングラスをかけた男がバットを持っていますね！,白いTシャツにサングラスをかけたイソギンチャク男がバットを持っていますね！,白いTシャツにサングラスをかけた虫けら男がバットを持っていますね！,白いTシャツにサングラスをかけたダチョウ男がバットを持っていますね！,白いTシャツにサングラスをかけたワニ男がバットを持っていますね！,0.9888168384,0.0,0.0111831616,0.3734410993,2e-10,0.3734410994,0.0005079518,0.000570963,0.1103595315,0.000106278,0.0004656754,0.2282233098
777,COCO_train2014_000000094971.jpg,男性,スーツの男性がスマートフォンで自撮りをしていますね！,スーツの鯱男がスマートフォンで自撮りをしていますね！,スーツのワン公男がスマートフォンで自撮りをしていますね！,スーツのトリケラトプス男がスマートフォンで自撮りをしていますね！,スーツの猫男がスマートフォンで自撮りをしていますね！,0.9785094593,3.78e-08,0.0214905037,0.3214015379,7.4e-09,0.3214015403,0.0004696926,0.0005272037,0.1090869791,7.48126e-05,0.0002229804,0.3355120656
779,COCO_train2014_000000051606.jpg,女性,オレンジ色のキャミソールを着た女性がラケットを持っていますね！,オレンジ色のキャミソールを着たコックローチ女がラケットを持っていますね！,オレンジ色のキャミソールを着たネコ女がラケットを持っていますね！,オレンジ色のキャミソールを着た鯱女がラケットを持っていますね！,オレンジ色のキャミソールを着たいぬっころ女がラケットを持っていますね！,0.9961068746,2.34e-07,0.0038928923,0.392167574,2.496e-07,0.3921676719,0.0003861328,0.0003873384,0.0031125797,1.87509e-05,5.09515e-05,0.3680149786
792,COCO_train2014_000000086869.jpg,ひと,水色のキャップを被ったポニーテールのひとですね！,水色のキャップを被ったポニーテールのリザードですね！,水色のキャップを被ったポニーテールのフォックスですね！,水色のキャップを被ったポニーテールのカニですね！,水色のキャップを被ったポニーテールのお魚ですね！,0.9921933171,3.625e-07,0.0078063232,0.3900317891,3.94e-08,0.3900318045,0.040204042,0.0460096821,0.126183009,0.0080942769,0.033886753,0.2388625701
813,COCO_train2014_000000023594.jpg,犬,犬が何かを本気で嫌がっていますね！,長蛇が何かを本気で嫌がっていますね！,ダックが何かを本気で嫌がっていますね！,ねこが何かを本気で嫌がっていますね！,いぬっころが何かを本気で嫌がっていますね！,0.9571916369,0.0,0.0428083631,0.6365646375,0.0,0.6365646375,6.1138e-06,9.9567e-06,0.3859606026,0.9138000011,0.9138000011,1.0
831,COCO_train2014_000000048408.jpg,女性,黒い眼鏡をかけた女性が傘をさしていますね！,黒い眼鏡をかけたぞう女が傘をさしていますね！,黒い眼鏡をかけたネコ女が傘をさしていますね！,黒い眼鏡をかけたロブスター女が傘をさしていますね！,黒い眼鏡をかけたスパイダー女が傘をさしていますね！,0.9994777689,3.8e-08,0.0005221931,0.3921676595,3.17e-08,0.3921676719,5.48058e-05,5.78789e-05,0.0530946987,7.1022e-06,2.97551e-05,0.2386875378
832,COCO_train2014_000000111277.jpg,男性,白いユニフォームの男性がサッカーボールを蹴ろうとしていますね！,白いユニフォームのエイ男がサッカーボールを蹴ろうとしていますね！,白いユニフォームのネコ男がサッカーボールを蹴ろうとしていますね！,白いユニフォームの小鳥男がサッカーボールを蹴ろうとしていますね！,白いユニフォームの犬男がサッカーボールを蹴ろうとしていますね！,0.9543976926,0.0,0.0456023074,0.3355120656,0.0,0.3355120656,4.284e-07,5.3e-07,0.1916482557,1.196e-07,3.722e-07,0.3214015403
839,COCO_train2014_000000018270.jpg,子供達,軍人さんと子供達がリフティングで遊んでいますね！,軍人さんとコックローチがリフティングで遊んでいますね！,軍人さんと猫がリフティングで遊んでいますね！,軍人さんと象がリフティングで遊んでいますね！,軍人さんとドッグがリフティングで遊んでいますね！,0.999654447,7.18e-08,0.0003454812,0.4293204363,3.92e-08,0.4293204531,0.0002619192,0.0003259878,0.1965367867,8.75567e-05,0.0001934225,0.4526708664
845,COCO_train2014_000000044464.jpg,男性,フリスビー競技をしている3人の男性がいますね！,フリスビー競技をしている3人の山椒魚男がいますね！,フリスビー競技をしている3人の猫男がいますね！,フリスビー競技をしている3人のラクダ男がいますね！,フリスビー競技をしている3人の犬男がいますね！,0.9433866576,1.7e-09,0.0566133408,0.3355120649,2.1e-09,0.3355120656,8.6469e-06,1.11207e-05,0.2224514432,3.3145e-06,1.03126e-05,0.3214015403
847,COCO_train2014_000000069770.jpg,男性,観戦者がいっぱいの場所にビール片手に立っている男性ですね！,観戦者がいっぱいの場所にビール片手に立っているエイ男ですね！,観戦者がいっぱいの場所にビール片手に立っているネコ男ですね！,観戦者がいっぱいの場所にビール片手に立っている魚男ですね！,観戦者がいっぱいの場所にビール片手に立っている犬男ですね！,0.9543944449,3.4029e-06,0.0456023074,0.3355114383,1.8698e-06,0.3355120656,0.0028136236,0.0033002025,0.1474391169,0.0012181894,0.0037902414,0.3214015403
852,COCO_train2014_000000081845.jpg,女性,ボーダーの服を着た女性が微笑んでいますね！,ボーダーの服を着たコックローチ女が微笑んでいますね！,ボーダーの服を着たねこ女が微笑んでいますね！,ボーダーの服を着た蟹女が微笑んでいますね！,ボーダーの服を着たアワビ女が微笑んでいますね！,0.996105816,1.2967e-06,0.0038928923,0.3921660573,4.1171e-06,0.3921676719,0.0023658203,0.0026529762,0.1082391543,0.0003744983,0.0025260272,0.1482558518
855,COCO_train2014_000000011077.jpg,女性,ノースリーブの女性がテニスのサーブをしていますね！,ノースリーブのゾウ女がテニスのサーブをしていますね！,ノースリーブの猫女がテニスのサーブをしていますね！,ノースリーブの長蛇女がテニスのサーブをしていますね！,ノースリーブのバード女がテニスのサーブをしていますね！,0.9994778066,3e-10,0.0005221931,0.3921676719,1e-10,0.3921676719,3.1409e-06,3.2678e-06,0.0388428007,3.909e-07,1.4234e-06,0.2745906284
858,COCO_train2014_000000084867.jpg,人,男の人がテニスをプレーしていますね！,男のコブラ人間がテニスをプレーしていますね！,男の犬人間がテニスをプレーしていますね！,男のアシカ人間がテニスをプレーしていますね！,男の鮫人間がテニスをプレーしていますね！,0.9874126225,0.0,0.0125873775,0.363450586,0.0,0.363450586,1e-10,1e-10,0.1185690914,1e-10,2e-10,0.2514571912
867,COCO_train2014_000000034611.jpg,女性,ドレッドヘアの女性がタバコ片手に携帯をいじっていますね！,ドレッドヘアの長蛇女がタバコ片手に携帯をいじっていますね！,ドレッドヘアのねこ女がタバコ片手に携帯をいじっていますね！,ドレッドヘアのラクダ女がタバコ片手に携帯をいじっていますね！,ドレッドヘアのドッグ女がタバコ片手に携帯をいじっていますね！,0.9611569892,2.186e-07,0.0388428007,0.3921673544,8.097e-07,0.3921676719,0.0004137365,0.0005617007,0.2634218254,0.000206839,0.0005620396,0.3680149786
873,COCO_train2014_000000060289.jpg,女性,サングラスを掛けた金髪の女性が右手に持ったドーナツの穴を覗いていますね！,サングラスを掛けた金髪のスネーク女が右手に持ったドーナツの穴を覗いていますね！,サングラスを掛けた金髪のネコ女が右手に持ったドーナツの穴を覗いていますね！,サングラスを掛けた金髪のヒトデ女が右手に持ったドーナツの穴を覗いていますね！,サングラスを掛けた金髪のナマコ女が右手に持ったドーナツの穴を覗いていますね！,0.9611570426,1.63e-07,0.0388428007,0.3921676615,2.66e-08,0.3921676719,0.010460839,0.0116310697,0.1006124724,0.0013183623,0.009381081,0.1405341585
880,COCO_train2014_000000010929.jpg,子供たち,子供たちがフリスビーを片手に持っていますね！,シャチがフリスビーを片手に持っていますね！,ねこがフリスビーを片手に持っていますね！,アワビがフリスビーを片手に持っていますね！,いぬがフリスビーを片手に持っていますね！,0.9990017395,3.449e-06,0.0009948149,0.4869035467,2.1306e-06,0.4869045841,0.0041633973,0.0049484051,0.1586385385,0.0013005588,0.0027166959,0.4787281452
884,COCO_train2014_000000070296.jpg,水着,サーフィンをしている男の水着はチェック柄でありますね！,サーフィンをしている男のワラジムシはチェック柄でありますね！,サーフィンをしている男のパンダはチェック柄でありますね！,サーフィンをしている男の亀はチェック柄でありますね！,サーフィンをしている男のエイはチェック柄でありますね！,0.9427212724,2.77e-08,0.0572787015,0.3971931245,1.74e-08,0.3971931314,0.0164469354,0.0173741523,0.0533676059,0.0019661083,0.0171487778,0.1146500549
889,COCO_train2014_000000041818.jpg,女性,男性と女性がオレンジジュースの入ったグラスを持っていますね！,男性と象女がオレンジジュースの入ったグラスを持っていますね！,男性とねこ女がオレンジジュースの入ったグラスを持っていますね！,男性とロブスター女がオレンジジュースの入ったグラスを持っていますね！,男性とザリガニ女がオレンジジュースの入ったグラスを持っていますね！,0.9994777555,5.14e-08,0.0005221931,0.392167642,7.63e-08,0.3921676719,0.0005115325,0.0005402151,0.0530946987,2.98762e-05,0.000267999,0.1114787786
915,COCO_train2014_000000018396.jpg,男性,男性が、ズボンを下ろさずに便器に座り考えるようなポーズをしていますね！,シャチ男が、ズボンを下ろさずに便器に座り考えるようなポーズをしていますね！,犬男が、ズボンを下ろさずに便器に座り考えるようなポーズをしていますね！,ウォンバット男が、ズボンを下ろさずに便器に座り考えるようなポーズをしていますね！,ねこ男が、ズボンを下ろさずに便器に座り考えるようなポーズをしていますね！,0.9785093474,1.522e-07,0.0214905037,0.3214014634,2.393e-07,0.3214015403,0.0312108979,0.0365862846,0.1469235463,0.0065826828,0.0196198095,0.3355120656
